,raw_text,with_accent
2171,лило,л+ило
2172,лили,л+или
2173,литься,л+иться
2174,лилось,л+илось
2175,лихой,лих+ой
2176,лихорадочный,лихор+адочный
2177,лихорадочно,лихор+адочно
2178,лихорадочны,лихор+адочны
2179,лицезреть,лицезр+еть
2180,лицезрела,лицезр+ела
2181,лицезрящий,лицезр+ящий
2182,лицезревший,лицезр+евший
2183,лицезримый,лицезр+имый
2184,лицемеривший,лицем+еривший
2185,лицемерный,лицем+ерный
2186,лицемерно,лицем+ерно
2187,лицемерны,лицем+ерны
2188,лишат,лиш+ат
2189,лиши,лиш+и
2190,лишите,лиш+ите
2191,лоббированный,лобб+ированный
2192,лоббирована,лобб+ирована
2193,лоббировано,лобб+ировано
2194,лоббированы,лобб+ированы
2195,ловкий,л+овкий
2196,ловки,ловк+и
2197,ловелас,ловел+ас
2198,ловеласа,ловел+аса
2199,ложный,л+ожный
2200,лома,л+ома
2201,ломить,лом+ить
2202,ломил,лом+ил
2203,ломила,лом+ила
2204,ломивший,лом+ивший
2205,ломленный,л+омленный
2206,ломиться,лом+иться
2207,ломитесь,лом+итесь
2208,ломкий,л+омкий
2209,ломки,л+омки
2210,ломоть,лом+оть
2211,лорнет,лорн+ет
2212,лорнета,лорн+ета
2213,лоскут,л+оскут
2214,лоскута,л+оскута
2215,лоскут,лоск+ут
2216,лоскута,лоскут+а
2217,лосось,лос+ось
2218,лосося,л+осося
2219,лосьон,лось+он
2220,лосьона,лось+она
2221,лотерея,лотер+ея
2222,лотереи,лотер+еи
2223,лошадь,л+ошадь
2224,лошади,л+ошади
2225,лукоморье,луком+орье
2226,лукоморья,луком+орья
2227,луна,лун+а
2228,лунапарку,лу`на-п+арку
2229,лнапарка,лJна-п+арка
2230,лупить,луп+ить
2231,лупила,луп+ила
2232,лущить,лущ+ить
2233,лущила,лущ+ила
2234,лысый,л+ысый
2235,льстеца,льстец+а
2236,любить,люб+ить
2237,любящий,л+юбящий
2238,любивший,люб+ивший
2239,любимый,люб+имый
2240,любима,люб+има
2241,любимо,люб+имо
2242,любимы,люб+имы
2243,магистр,маг+истр
2244,магистра,маг+истра
2245,мадригал,мадриг+ал
2246,мадригала,мадриг+ала
2247,мазать,м+азать
2248,мазала,м+азала
2249,мазанный,м+азанный
2250,мазаны,м+азаны
2251,майонез,майон+ез
2252,майонеза,майон+еза
2253,майор,май+ор
2254,майора,май+ора
2255,макака,мак+ака
2256,макака,мак+ака
2257,маленький,м+аленький
2258,мангуст,манг+уст
2259,мангусты,манг+усты
2260,манёвраиманевр,манёвраиман+евр
2261,маневра,ман+евра
2262,манена,манен+а
2263,манено,манен+о
2264,манены,манен+ы
2265,мантилья,мант+илья
2266,мантильи,мант+ильи
2267,мантия,м+антия
2268,мантии,м+антии
2269,маньяк,мань+як
2270,маньяка,мань+яка
2271,марионетка,марион+етка
2272,марионетки,марион+етки
2273,маркер,м+аркер
2274,маркера,м+аркера
2275,маркировала,марк+ировала
2276,маркируя,марк+ируя
2277,маркшейдер,маркш+ейдер
2278,маркшейдера,маркш+ейдера
2279,мартен,март+ен
2280,мартена,март+ена
2281,массаж,масс+аж
2282,мастика,маст+ика
2283,мастики,маст+ики
2284,мастистый,маст+истый
2285,маститый,маст+итый
2286,маститы,маст+иты
2287,масти,м+асти
2288,масштаб,масшт+аб
2289,масштаба,масшт+аба
2290,материал,матери+ал
2291,материала,матери+ала
2292,матрас,матр+ас
2293,матраца,матр+аца
2294,матч,м+атч
2295,матча,м+атча
2296,матери,м+атери
2297,маузер,м+аузер
2298,маузера,м+аузера
2299,махающий,мах+ающий
2300,махавший,мах+авший
2301,медальон,медаль+он
2302,медальона,медаль+она
2303,медведь,медв+едь
2304,медведя,медв+едя
2305,медикаменты,медикам+енты
2306,медикаментов,медикам+ентов
2307,медиум,м+едиум
2308,медиума,м+едиума
2309,межа,меж+а
2310,межи,меж+и
2311,междоусобица,междоус+обица
2312,междоусобицы,междоус+обицы
2313,мелкий,м+елкий
2314,мелочь,м+елочь
2315,мелочи,м+елочи
2316,менеджер,м+енеджер
2317,менеджера,м+енеджера
2318,менестрель,менестр+ель
2319,менестреля,менестр+еля
2320,ментик,м+ентик
2321,ментика,м+ентика
2322,ментор,м+ентор
2323,ментора,м+ентора
2324,меньшинства,меньш+инства
2325,меньшинств,меньш+инств
2326,меньшинство,меньшинств+о
2327,меньшинства,меньшинств+а
2328,меняла,мен+яла
2329,менялы,мен+ялы
2330,мерзкий,м+ерзкий
2331,меряющий,м+еряющий
2332,меренный,м+еренный
2333,меркнуть,м+еркнуть
2334,меркнулимерк,м+еркнулимерк
2335,меркла,м+еркла
2336,меркло,м+еркло
2337,меркли,м+еркли
2338,меркни,м+еркни
2339,мерседес,мерсед+ес
2340,мерседеса,мерсед+еса
2341,мертвенный,м+ертвенный
2342,мертвенна,м+ертвенна
2343,мертвенно,м+ертвенно
2344,мертвенны,м+ертвенны
2345,мёртвыимертвы,мёртвыимертв+ы
2346,мести,мест+и
2347,мело,мел+о
