,raw_text,with_accent
2234,перекрёстный,перекр+ёстный
2235,перекрёсток,перекр+ёсток
2236,перекрещённый,перекрещ+ённый
2237,перекрученный,перекр+ученный
2238,перекувырнуть,перекувырн+уть
2239,перелечь,перел+ечь
2240,перелягут,перел+ягут
2241,переляг,перел+яг
2242,перелитый,перел+итый
2243,перелит,перел+ит
2244,перелить,перел+ить
2245,перелила,перелил+а
2246,переложить,перелож+ить
2247,жила,ж+ила
2248,жить,жить
2249,переменить,перемен+ить
2250,перемёрзнуть,перем+ёрзнуть
2251,переместиться,перемест+иться
2252,перемолоть,перемол+оть
2253,перенести,перенест+и
2254,перенёс,перен+ёс
2255,переносной,переносн+ой
2256,переносный,перен+осный
2257,переносный,перен+осный
2258,переносчик,перен+осчик
2259,перенять,перен+ять
2260,переняло,п+ереняло
2261,перенял,перен+ял
2262,нявший,н+явший
2263,перенятый,п+еренятый
2264,переосмысление,переосмысл+ение
2265,перепеленать,перепелен+ать
2266,переперчить,переп+ерчить
2267,переперчить,переперч+ить
2268,перепечь,переп+ечь
2269,перепекут,перепек+ут
2270,переписчик,переп+исчик
2271,переплатить,переплат+ить
2272,платит,пл+атит
2273,переплаченный,перепл+аченный
2274,переплести,переплест+и
2275,плетёт,плет+ёт
2276,плётший,пл+ётший
2277,переплетённый,переплет+ённый
2278,переплыть,перепл+ыть
2279,плыла,пл+ыла
2280,переполошить,переполош+ить
2281,перепрячь,перепр+ячь
2282,пряжёт,пряж+ёт
2283,перепряги,перепряг+и
2284,перепрягший,перепр+ягший
2285,прягёт,пряг+ёт
2286,перерасчёт,перерасч+ёт
2287,переседлать,переседл+ать
2288,переселить,пересел+ить
2289,пересинить,пересин+ить
2290,пересказчик,переск+азчик
2291,пересняться,пересн+яться
2292,пересолить,пересол+ить
2293,переспоривать,пересп+оривать
2294,перестлать,перестл+ать
2295,перестраховщик,перестрах+овщик
2296,перетрясти,перетряст+и
2297,перехвалить,перехвал+ить
2298,переходный,перех+одный
2299,переценить,перецен+ить
2300,перечеркать,перечерк+ать
2301,перечница,п+еречница
2302,перещёлкать,перещ+ёлкать
2303,перещелкать,перещелк+ать
2304,перещипать,перещип+ать
2305,пает,п+ает
2306,пери,п+ери
2307,перигей,периг+ей
2308,перовой,перов+ой
2309,перрон,перр+он
2310,перспектива,перспект+ива
2311,перспективный,перспект+ивный
2312,пертурбация,пертурб+ация
2313,перцовый,перц+овый
2314,перчить,п+ерчить
2315,пессимизм,пессим+изм
2316,пёстрый,п+ёстрый
2317,пёстр,п+ёстр
2318,песчаник,песч+аник
2319,песчаный,песч+аный
2320,петельный,п+етельный
2321,петля,петл+я
2322,петель,п+етель
2323,печь,печь
2324,пеки,пек+и
2325,пешочком,пеш+очком
2326,пещера,пещ+ера
2327,пиала,пиал+а
2328,пиджак,пидж+ак
2329,пиетет,пиет+ет
2330,пиковый,п+иковый
2331,пилить,пил+ить
2332,пирожное,пир+ожное
2333,писчий,п+исчий
2334,питекантроп,питек+антроп
2335,пихта,п+ихта
2336,пихтовый,п+ихтовый
2337,пицца,п+ицца
2338,плавильщик,плав+ильщик
2339,планёр,план+ёр
2340,планеры,пл+анеры
2341,платан,плат+ан
2342,платёж,плат+ёж
2343,платёжеспособный,платё+жеспос+обный
2344,платить,плат+ить
2345,плаченный,пл+аченный
2346,плеер,пл+еер
2347,плексиглас,плексигл+ас
2348,плеск,плеск
2349,плесневеть,пл+есневеть
2350,плесневеть,плеснев+еть
2351,плести,плест+и
2352,плёл,пл+ёл
2353,плешина,плеш+ина
2354,плиссе,плисс+е
2355,плиссировать,плиссиров+ать
2356,плодоносить,плодонос+ить
2357,пломбировать,пломбиров+ать
2358,плоски,пл+оски
2359,плоскостной,плоскостн+ой
2360,плотный,пл+отный
2361,плохой,плох+ой
2362,плоха,плох+а
2363,плохи,плох+и
2364,площадной,площадн+ой
2365,плыть,плыть
2366,плыл,плыл
2367,плыло,плыл+о
2368,плюрализм,плюрал+изм
2369,пляж,пляж
2370,побаловать,побалов+ать
2371,побаловаться,побалов+аться
2372,побасёнка,побас+ёнка
2373,победить,побед+ить
2374,побежать,побеж+ать
2375,побелить,побел+ить
2376,повезти,повезт+и
2377,повезла,повезл+а
2378,повёзший,пов+ёзший
2379,повезённый,повез+ённый
2380,повергнуть,пов+ергнуть
2381,повергла,пов+ергла
2382,поверхностный,пов+ерхностный
2383,поверх,пов+ерх
2384,поверху,п+оверху
2385,повести,повест+и
2386,повёл,пов+ёл
2387,повлечь,повл+ечь
2388,повлёк,повл+ёк
2389,повозрастной,повозрастн+ой
